# license: LicenseRef-Sakura-InHouse
reading	surface	left_id	right_id	word_cost	prediction_cost	flags	annotation
はんてい	藩邸	1851	1851	6592	-		江戸時代に大名が江戸などに構えた屋敷。
ひく	引く	723	723	2069	3269	predict	自分の方へ動かすこと、線を描くこと、数量を差し引くことなどを表す語。
ひく	弾く	723	723	4184	5384	predict	弦や鍵盤を操作して楽器を鳴らすこと。
ひこう	非行	1841	1841	5610	6810	predict	社会の規範や法律に反する、特に少年の好ましくない行為。
ひょうか	氷菓	1851	1851	6476	-		氷菓子やアイスキャンディーなど、凍らせて作る菓子。
ひょうき	標記	1841	1841	5633	6833	predict	表題や見出しとして上に記した事柄。
ひょうし	拍子	1851	1851	5384	6584	predict	音楽の強弱の周期、または物事をする瞬間やきっかけ。
ひょうしょう	氷床	1851	1851	6640	-		大陸規模の陸地を覆う厚く広大な氷河。
ひょうしょう	表象	1841	1841	5736	6936	predict	対象を心に思い浮かべた像、または意味を表すもの。
ひろう	拾う	813	813	3037	4237	predict	落ちている物を取り上げること、または見落とされたものを取り入れること。
ひろう	披露	1841	1841	3958	5158	predict	人に広く知らせたり、技能や作品を見せたりすること。
ふか	付加	1841	1841	4506	5706	predict	既存のものに別の機能・情報・価値などを加えること。
ふく	拭く	723	723	2998	4198	predict	布や紙を物の表面にこすり付けて汚れや水分を取ること。
ふく	吹く	723	723	2693	3893	predict	口から息を出すこと、または風が動くこと。
ふく	葺く	723	723	4678	5878	predict	屋根を瓦・板・草などで覆うこと。
ふくし	副詞	1851	1851	5821	7021	predict	動詞・形容詞などを修飾し、状態や程度を表す品詞。
ふくせい	複製	1841	1841	4505	5705	predict	元の物と同じ内容のものを作ること、またはその写し。
ふせい	不正	1841	1841	6874	-		法律・規則・道徳に反して正しくないこと。
ふせい	不正	1931	1931	3092	4292	predict	法律・規則・道徳に反して正しくないこと。
ふせい	父性	1851	1851	6526	-		父親に特徴的とされる性質や養育上の働き。
ふっこう	復興	1841	1841	4493	5693	predict	災害や衰退で損なわれた地域・産業などを再び盛んにすること。
ふよう	扶養	1841	1841	4655	5855	predict	生活できるよう家族などを経済的に支えること。
ふよう	浮揚	1841	1841	6583	-		水や空気中に浮き上がること、または勢いを高めること。
ふる	降る	837	837	3385	4585	predict	雨・雪などが空から落ちてくること。
ふる	振る	837	837	3420	4620	predict	物を前後左右に動かすこと、または役割や番号を割り当てること。
ふれる	触れる	680	680	2750	3950	predict	物に接すること、または話題として取り上げること。
ふれる	振れる	680	680	4484	5684	predict	基準位置から揺れ動くこと、または傾向が一方へ変わること。
ぶんか	分化	1841	1841	5202	6402	predict	同じ起源のものが、性質や役割の異なるものへ分かれること。
ぶんか	文化	1841	1841	3255	4455	predict	社会の中で共有・継承される生活様式・知識・芸術などの総体。
ぶんし	分子	1851	1851	4557	5757	predict	物質の化学的性質を保つ最小の粒子、または分数の上側の数。
ぶんし	文士	1851	1851	6794	-		文学作品を書く人や、文学に携わる人。
へいき	兵器	1851	1851	4750	5950	predict	戦闘で攻撃や防御に用いる武器・装備。
へいき	平気	1851	1851	5083	6283	predict	心配や動揺がなく、普段どおりであること。
へいき	平気	1931	1931	4340	5540	predict	心配や動揺がなく、普段どおりであること。
へいこう	平行	1841	1841	5805	7005	predict	同一平面上の二直線などが交わらず、同じ間隔を保つこと。
へいこう	平行	1931	1931	4112	5312	predict	同一平面上の二直線などが交わらず、同じ間隔を保つこと。
へいせい	平成	1920	1920	1617	2817	predict	一九八九年から二〇一九年まで用いられた日本の元号。
へいせい	平成	1923	1923	4634	5834	predict	一九八九年から二〇一九年まで用いられた日本の元号。
へいせい	平成	1924	1924	6460	-		一九八九年から二〇一九年まで用いられた日本の元号。
へいせい	平静	1931	1931	5134	6334	predict	気持ちや状況が落ち着いて穏やかなこと。
へんしゅう	編集	1841	1841	3330	4530	predict	文章・映像・音声などを選び、並べ、整えて作品にすること。
ほうか	法科	1851	1851	5989	7189	predict	法律を学ぶ学科や課程。
ほうき	放棄	1841	1841	4618	5818	predict	権利・責任・所有物などを自ら手放すこと。
ほうこく	邦国	1922	1922	6483	-		自国、または一つの国家。
ほうし	奉仕	1841	1841	4743	5943	predict	利益を第一にせず、人や社会のために力を尽くすこと。
ほうし	法師	1851	1851	5782	6982	predict	仏道を修める僧。
ほうし	法師	1923	1923	6128	-		仏道を修める僧。
ほうし	法師	2040	2040	3379	4579	predict	仏道を修める僧。
ほうしゅう	報酬	1851	1851	3932	5132	predict	労働・役務・成果への対価として支払われる金品。
ほうせい	縫製	1841	1841	4856	6056	predict	布地を裁断し、縫い合わせて衣服などを作ること。
ほうせい	縫製	1922	1922	6016	-		布地を裁断し、縫い合わせて衣服などを作ること。
ほうそう	包装	1841	1841	4339	5539	predict	商品や物を紙・箱・容器などで包むこと。
ほうそう	放送	1841	1841	3417	4617	predict	音声や映像を電波・通信網で多数の受信者へ届けること。
ほうそう	法曹	1851	1851	6088	-		裁判官・検察官・弁護士など法律実務に携わる専門家。
ほうち	放置	1841	1841	3992	5192	predict	必要な処置をせず、そのままにしておくこと。
ほうち	法治	1851	1851	6433	-		法律に基づいて国家や社会を統治すること。
ほうてい	法定	1841	1841	4666	5866	predict	法律によって定められていること。
ほうてい	法廷	1851	1851	5333	6533	predict	裁判を行う場所。
ほうどう	報道	1841	1841	4043	5243	predict	社会の出来事を取材し、ニュースとして広く伝えること。
ほけん	保健	1851	1851	4370	5570	predict	健康を守り、病気を予防するための活動。
ほけん	保険	1851	1851	3472	4672	predict	事故・病気などの損失に備え、金銭を給付する仕組み。
ほご	反故	1851	1851	6570	-		紙などを無用なものにすること、または約束を取り消すこと。
ほご	保護	1841	1841	3147	4347	predict	危険や損害から守ること。
ほしゅう	補修	1841	1841	4473	5673	predict	壊れたり傷んだりした部分を補って直すこと。
ほしゅう	補習	1841	1841	5535	6735	predict	授業内容を補うために追加で学習・指導すること。
ほそく	捕捉	1841	1841	5614	6814	predict	対象を捕らえて把握すること、または信号・情報を捉えること。
ほる	掘る	837	837	4002	5202	predict	土や地面を削って穴を作ること。
ほる	彫る	837	837	4668	5868	predict	木・石・金属などを削って文字や模様を刻むこと。
ほんし	本誌	1851	1851	5316	6516	predict	話し手が発行・編集しているこの雑誌。
まく	巻く	723	723	2817	4017	predict	細長い物を回して重ねること、または物の周りを取り囲むこと。
まく	撒く	723	723	3592	4792	predict	粒状・粉状の物や水などを広い範囲に散らすこと。
まざる	交ざる	837	837	6283	-		性質を保った複数のものが互いに入り合うこと。
まざる	混ざる	837	837	4221	5421	predict	複数のものが一緒になって区別しにくくなること。
まじる	交じる	837	837	5505	6705	predict	異なるものが互いに入り込んで含まれること。
まじる	混じる	837	837	6157	-		別のものが中に入り、一体となって含まれること。
まわる	回る	1597	1597	1	1201	predict	中心の周囲を動くこと、または順に複数の場所を巡ること。
まわる	回る	837	837	3246	4446	predict	中心の周囲を動くこと、または順に複数の場所を巡ること。
まわる	廻る	837	837	4780	5980	predict	「回る」と同じく、巡ったり周囲を動いたりすることを表す表記。
まんき	満期	1851	1851	5745	6945	predict	契約・預金・保険などで定めた期間が満了すること。
みる	看る	680	680	5377	6577	predict	病人や高齢者などの世話をしながら状態を見ること。
みる	観る	680	680	2992	4192	predict	演劇・映画・景色などを意識して鑑賞すること。
みる	見る	680	680	1496	2696	predict	目で物を捉えること、または状態を確認すること。
みる	診る	680	680	4342	5542	predict	医師が患者の状態を調べ、診断すること。
むく	向く	723	723	2731	3931	predict	顔や方向をある方へ向けること、または適性があること。
むく	剥く	723	723	3680	4880	predict	表面の皮や殻を取り除くこと。
めいし	名士	1851	1851	6397	-		社会的に名が知られ、地位や評判のある人。
めいし	名詞	1851	1851	5071	6271	predict	人・物・場所・概念などの名称を表す品詞。
めいじ	明治	1920	1920	2044	3244	predict	一八六八年から一九一二年まで用いられた日本の元号。
めいじ	明治	1922	1922	6010	-		一八六八年から一九一二年まで用いられた日本の元号。
めいじ	明治	1923	1923	5651	6851	predict	一八六八年から一九一二年まで用いられた日本の元号。
めいじ	明治	1924	1924	6647	-		一八六八年から一九一二年まで用いられた日本の元号。
めいじ	明示	1841	1841	4494	5694	predict	内容や条件をはっきり示すこと。
めいしょう	名勝	1851	1851	5812	7012	predict	景色が特に優れた土地として指定・評価された場所。
めいしょう	名称	1851	1851	4128	5328	predict	人・物・組織などを呼び分けるための名前。
めいちゅう	命中	1841	1841	4750	5950	predict	弾丸・矢・投球などが狙った所に当たること。
やく	焼く	723	723	2282	3482	predict	火や熱を加えて調理・加工すること。
やく	役	1851	1851	4511	5711	predict	担当する仕事・役割、または演劇などで演じる人物。
やく	役	1949	1949	2636	3836	predict	担当する仕事・役割、または演劇などで演じる人物。
やく	役	2011	2011	4126	5326	predict	担当する仕事・役割、または演劇などで演じる人物。
やく	約	2630	2630	0	1200	predict	おおよその数量、または取り決めを表す語。
やく	約	2639	2639	757	1957	predict	おおよその数量、または取り決めを表す語。
やく	訳	1851	1851	5094	6294	predict	翻訳した内容、事情・理由、または意味。
やく	訳	1949	1949	3661	4861	predict	翻訳した内容、事情・理由、または意味。
やぶる	破る	837	837	3951	5151	predict	紙や約束などを壊すこと、または相手を負かすこと。
やむ	病む	837	837	4591	5791	predict	病気になること、または心を苦しめること。
ゆうき	勇気	1851	1851	4348	5548	predict	恐れや困難に負けず行動しようとする心。
ゆうき	勇気	1922	1922	4587	5787	predict	恐れや困難に負けず行動しようとする心。
ゆうき	有機	1851	1851	4519	5719	predict	生命に関係すること、炭素化合物に関すること、または要素が結び付くこと。
ゆうこう	友好	1851	1851	5122	6322	predict	互いに親しく、よい関係を保つこと。
ゆうこう	有効	1931	1931	2549	3749	predict	目的に対して効果や法的な効力があること。
ゆうし	有志	1851	1851	5190	6390	predict	共通の目的に賛同し、自発的に参加する人々。
ゆうし	有志	1922	1922	5223	6423	predict	共通の目的に賛同し、自発的に参加する人々。
ゆうし	融資	1841	1841	4485	5685	predict	金融機関などが資金を貸し付けること。
ゆうしゅう	優秀	1931	1931	3064	4264	predict	能力・成績・品質などが他より優れていること。
ゆうせい	優勢	1931	1931	4350	5550	predict	相手より勢力や状況が有利であること。
ゆうせい	遊星	1851	1851	6160	-		恒星の周囲を公転する天体、すなわち惑星。
ゆうせい	遊星	1922	1922	5879	7079	predict	恒星の周囲を公転する天体、すなわち惑星。
ゆうせい	郵政	1851	1851	5726	6926	predict	郵便に関する行政や事業。
ゆうせん	有線	1841	1841	4929	6129	predict	信号を電線やケーブルで伝える方式。
ゆうどう	誘導	1841	1841	4257	5457	predict	人や物を目的の方向・状態へ導くこと。
ようい	容易	1931	1931	3221	4421	predict	難しくなく、たやすく行えること。
ようい	用意	1841	1841	3329	4529	predict	必要な物や状態をあらかじめ整えること。
ようか	八日	1923	1923	5215	6415	predict	月の八番目の日、または八日間。
ようか	八日	1924	1924	5746	6946	predict	月の八番目の日、または八日間。
ようか	八日	2046	2011	5459	6659	predict	月の八番目の日、または八日間。
ようこう	陽光	1851	1851	5849	7049	predict	太陽の光。
ようこう	陽光	1922	1922	5771	6971	predict	太陽の光。
ようし	容姿	1851	1851	4971	6171	predict	顔立ちや体つきなど、人の外見。
ようし	用紙	1851	1851	4475	5675	predict	印刷・記入・作図などに用いる紙。
ようしき	様式	1851	1851	4322	5522	predict	一定の形式・作り方・表現上の特徴。
ようしき	洋式	1851	1851	5806	7006	predict	西洋風の形式や設備。
ようせい	妖精	1851	1851	4889	6089	predict	自然界に宿るとされる、人に似た姿の想像上の存在。
ようせい	養成	1841	1841	4527	5727	predict	知識や技能を身につけさせ、人材を育てること。
ようりょう	要領	1851	1851	4862	6062	predict	物事の重要な点、またはうまく行うための手順やこつ。
よむ	読む	837	837	2126	3326	predict	文字や文章を見て意味を理解すること。
りこう	利口	1851	1851	6321	-		頭の働きがよく、物分かりがよいこと。
りこう	利口	1931	1931	5358	6558	predict	頭の働きがよく、物分かりがよいこと。
りこう	履行	1841	1841	4898	6098	predict	契約・義務・約束などを実際に実行すること。
りし	利子	1851	1851	5552	6752	predict	貸した金や預金の元本に対して生じる金銭。
りゅうし	粒子	1851	1851	4728	5928	predict	物質を構成する微小な粒、または物理学上の微粒子。
りゅうせい	流星	1851	1851	5311	6511	predict	宇宙の小物体が大気中で発光して見える現象。
りゅうせい	流星	1922	1922	4035	5235	predict	宇宙の小物体が大気中で発光して見える現象。
りゅうせい	隆盛	1922	1922	4482	5682	predict	勢いが盛んで栄えていること。
りゅうせい	隆盛	1931	1931	5708	6908	predict	勢いが盛んで栄えていること。
りょう	料	1949	1949	2528	3728	predict	代金・材料・用途などを表す語。
りょう	量	1851	1851	3900	5100	predict	物の多さ・大きさ・重さなど、測定できる程度。
りょう	量	1949	1949	2332	3532	predict	物の多さ・大きさ・重さなど、測定できる程度。
りょうこう	良好	1931	1931	3293	4493	predict	状態や関係がよく、問題が少ないこと。
りょうし	漁師	1851	1851	5235	6435	predict	漁業を職業として魚介類を捕る人。
りょうし	漁師	1923	1923	4612	5812	predict	漁業を職業として魚介類を捕る人。
りょうし	漁師	1924	1924	4911	6111	predict	漁業を職業として魚介類を捕る人。
りょうし	両氏	1851	1851	6214	-		話題にしている二人を敬って指す語。
りょうし	両氏	2040	2040	3632	4832	predict	話題にしている二人を敬って指す語。
りょうし	量子	1851	1851	4850	6050	predict	物理量の最小単位、または量子力学で扱う粒子的な存在。
れいかい	例会	1851	1851	5468	6668	predict	団体が定期的に開く会合。
れいかい	霊界	1851	1851	6052	-		死者の霊が存在するとされる世界。
れいせい	冷静	1931	1931	3389	4589	predict	感情に流されず、落ち着いて判断できること。
れいせい	霊性	1851	1970	6709	-		宗教的・精神的なものを感じ取る性質。
れんけい	連係	1841	1841	5965	7165	predict	複数の人や組織が役割を結び付けて協力すること。
れんそう	連想	1841	1841	4750	5950	predict	一つの事柄から関連する別の事柄を思い浮かべること。
ろうか	廊下	1851	1851	4776	5976	predict	建物内の部屋どうしをつなぐ通路。
ろうか	老化	1841	1841	4804	6004	predict	年齢や時間の経過により機能や性質が衰えること。
わかれる	分かれる	680	680	3412	4612	predict	一つだったものが複数に分岐・分割すること。
わかれる	別れる	680	680	3627	4827	predict	一緒にいた人と離れ、それぞれ別の道へ進むこと。
わく	沸く	723	723	3495	4695	predict	液体が沸騰すること、または感情や場が激しく盛り上がること。
わく	湧く	723	723	3031	4231	predict	水・感情・考えなどが内側から自然に現れ出ること。
